Text,Label
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
GOP respects life....just not black ones. #GOPDebates,0
#Firstoff your first offs all suck! Just get to answering the questions at the #GOPdebates,0
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
44%? It's what TX Latina women make to the white man's $. Will the #GOPdebates stand for #equalpay for equal work?,0
"#Perry, #Fiorina clips on #IranDeal are better than most answers being given in this debate #GOPDebates",0
@megynkelly your personal attacks on @realDonaldTrump makes me like him more #backfiring #GOPDebates,1
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate #GOPDebates,0
"Jebby, the only people dividing this country are Republicans like you with your rhetoric and hate. #GOPDebates",0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"""I defunded Planned Parenthood"" hey Jeb- which state is among the lowest for women's health? Oh wait yeah that's #Florida. #GOPDebates",0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",0
This is great - let's have a bunch of rich entitled MEN make decisions about #PlannedParenthood #GOPDebates,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
"Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate #GOPDebates",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"Translation, Jeb Bush, I fucked Florida schools so badly they still have not recovered. That is the truth, I live here…",0
Bush is going to prolife through bond ratings. I don't get it. But he does have a lot of money. #GOPdebates,0
I don't dislike Jeb as much as most #GOPDebates,1
That moment you realize you're watching Fox News and your not in handcuffs. #GOPDebates,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. 🇺🇸 #GOPDebates #GOPDebates,0
Lindsay Graham doesn't have a clue who the American people are anymore. #GOPDebates,0
"Total Theatre on Fox news tonight, no basis in fact at all... it's all garbage. #GopDebates",0
"Trump sez- Four, FOUR times I've taken advantage of the law, and as your prez, I'd be honored to do it again. #GOPDebates",0
People who say they are #prolife are usually anti-social programs... They know that a society is a group of people right?! #GOPDebates,0
"How cool would it be if every time they changed topics, Mike Huckabee played a sick Seinfeld bass line? #GOPDebates",0
Go back to Canada Asshole #GopDebates,0
Trump has Cam hands. #GOPDebates,0
#TedCruz headed into the Presidential Debates. GO TED!! #GOPDebates,1
FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,0
"You guys, separation of church and state is also in the constitution.#GOPDebates",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Trump has Cam hands. #GOPDebates,1
Nothing like a bunch of men discussing what they believe about a woman's body and her choices for that body. #GOPDebates,0
.@miamidecor Cancel primaries. Fox Party set up &amp; anointed their man Jeb Bush #GOPDebates #CantTrustABush #morningjoe,0
#GOPDebates Wtf stop calling upon Bush to talk let @RealBenCarson speak for God's sake,0
Why should @realDonaldTrump pledge support to the GOP when the establishment sold out to Obama? #GOPDebate #GOPDebates 🇺🇸,1
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
10 men on stage discussing one woman. @HillaryClinton #GOPdebates,0
Just a friendly reminder that Mike Huckabee wanted to quarantine people with AIDS in '92. #GOPDebat…,0
.@bimmerella Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush #ObviousAsHell #GOPDebates #CantTrustABush #morningjoe,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Basically everybody is like... #GOPDebates,0
Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush #GOPDebates #CantTrustABush #morningjoe,0
FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,1
10 men on stage discussing one woman. @HillaryClinton #GOPdebates,0
@jko417 @HindaRifka Trump starts off with every monologue with it being about him .. #liberalismsyndrome #GOPDebates,0
"""Listen...I AM REAGEN YOU FOOLS"" - Donald Trump #GOPDebates",0
"Ugh terrible answer trump #GOPDebates bush, #shutup!",0
Jeb Bush just lied. And poorly. #GOPDebates #FoxDebate,0
"Dear #GOP, Nobody likes Abortion, we just don't want republicans raping our children and getting away with it. #GopDeb…",0
I now know who Rand Paul copied his hairstyle after!! #GOPDebate #GOPDebates #RandPaul @Bidenshairplugs,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
#GOPDebates wow is this really a good question because it starts out as violent,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Hey! Trump has evolved! Just like Obama! #GopDebates,1
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"@JebBush in a culture of #life, who's #livesmatter ? Maybe you should rethink the effectiveness of standing ones ground. #GOPDebates",0
"Dear #GOP, Nobody likes Abortion, we just don't want republicans raping our children and getting away with it. #GopDebates",0
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",0
"Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate #GOPDebates",1
I'll tell you the one good thing about #GOPDebates: candidates are tripping over themselves to outdo each other in sexism…,0
I'm surprised we haven't seen the reappearance of the Twitter Whales tonight due to the popularity of the #gopdebates,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
"""I defunded Planned Parenthood. I created a culture of life."" PP = healthier people, parents &amp; babies &amp; LOWERS no. of abo…",0
#GOPDEBATES Still nothing about the VA. I guess their all scared to talk about the dead!,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
GOP respects life....just not black ones. #GOPDebates,0
When did you become a Puppet for Hillary Trump?? #tcot #GOPDebate #GOPDebates #FoxNews,0
One of #Trump's friends kids just found out he was supposed to be aborted. #oops #GOPDebates,0
"Thanks @FoxTV for holding the #GOPDebates Now millions of people KNOW you're no better or balanced then MSN, ABC, CBS... #…",1
"""You guys are fucking mean to each other, let's talk about it!"" #GOPDebates or #MeanGirls?",0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
This is great - let's have a bunch of rich entitled MEN make decisions about #PlannedParenthood #GOPDebates,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
GOP respects life....just not black ones. #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"#GOPdebates Trump just evoked Reagan, hey why not? All republicans do to help their base",0
"Trump ""often sounds like more of a Democrat than a Republican"". Stop trying to make Liberal Trump happen! We dON'T WANT HIM!!!! #GOPDebates",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
"2 drinks -#Trump said ""great, great."" #GOPDebates",1
"""I defunded Planned Parenthood. I created a culture of life."" PP = healthier people, parents &amp; babies &amp; LOWERS no. of abortions. #GOPDebates",1
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Jeb Bush more like please just stop #GOPDebates,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
10 men on stage discussing one woman. @HillaryClinton #GOPdebates,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",1
#TedCruz headed into the Presidential Debates. GO TED!! #GOPDebates,1
"Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate #GOPDebates",1
Trump has Cam hands. #GOPDebates,1
"They know Ronald Reagan is dead, right? #GOPdebates",0
FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Pres Obama has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Unborn can't yet speak but have more rights #GOPDebates,0
Trump has Cam hands. #GOPDebates,0
Megyn Kelly is GIVIN IT to Trump. #GOPDebates,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"the #GOPdebates makes me want to crack open my ""Institutional powers and Constraints; Constitutional Law"". lol",0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
LET ME GET SOME STREET CRED BY GIVING A SHOUT OUT TO RONALD REAGAN. #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"I'm imagining Trump giving a State of the Union, and yeah ok maybe I'd vote for him #GOPDebates",1
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
"""Listen...I AM REAGEN YOU FOOLS"" - Donald Trump #GOPDebates",0
Rubio is on point. Life begins at conception. #GOPDebates #marcorubio,1
Huckabee looks like one of those Muppets up in the balcony. His name even sounds like one. #GOPDebates,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
"Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0
Huckabee looks like one of those Muppets up in the balcony. His name even sounds like one. #GOPDebates,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",1
Trump nails it every time. #GOPDebates,1
"Every time the camera cuts to Trump, he's grimacing like he's trying to break wind but avoid the shart... #GOPdebates",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0
#GOP #GOPDEBATES : This is what makes America &amp; Democracy the best place on earth. Wish the folks asking the questions were less bias,1
Life begins after this debate ends. #GOPDebates,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",1
I am pro life unless a cop is involved - GOP candidates #GOPDebates,0
GOP respects life....just not black ones. #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Nothing like a bunch of men discussing what they believe about a woman's body and her choices for that body. #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,1
You would never know @realDonaldTrump is the frontrunner from watching this debate. 🇺🇸 #GOPDebate #GOPDebates,1
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
"Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0
Definitely in need of a new tax system. #GOPDebates,0
"Bush's idea for education reform, destroy the teacher's union. Common core is wrong and so is attacking our teachers. #GOPDebates",0
"Total Theatre on Fox news tonight, no basis in fact at all... it's all garbage. #GopDebates",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,0
"Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0
Now you idiots don't even stand for abortions for rape &amp; incest survivors. @JebBush #Unbelievable #GOPDebates,0
Life begins after this debate ends. #GOPDebates,0
FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,0
@CarlyFiorina was so much better than these 10. She has gotten my attention! #GOPDebates,1
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"According2my Twitter peeps, I didn't miss a thing tonight. #GOPDebates same empty rhetoric w/no solutions to REAL issues. #GOPIsInBigTrouble",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Unborn lives are more important. That's what these men are saying #GOPDebates,0
"Okay GOP candidates if anyone if you have a uterus you can speak on abortions, if not STFU! #GOPDebates #StandwithPP",0
"Jeb Bush ""deciding"" what women should do with their bodies! #GOPdebates",0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",1
Planned parenthood coming up... I apologize in advance for any super drunk twitter status updates... #GOPDebates #FOXNEWSDEBATE,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"On abortion, @JebBush says he is completely pro-life. ""It's informed by my faith, from beginning to end."" -- #GOPdebates #LZDebates",1
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",1
My take on all of this stuff on abortion: #GOPdebates,0
Rubio doesn't understand that there is a Bill of Rights #GOPDebates,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
GOP respects life....just not black ones. #GOPDebates,0
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",0
"Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0
GOP respects life....just not black ones. #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
GOP respects life....just not black ones. #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
"Hey Rand, say negotiate one more time #GOPDebates",0
Chris Christie more like Chris Please Stop Supporting the NSA #GOPDebates,0
#Huckabee seriously can't go a debate or interview without mentioning pimps and/or prostitutes. #GOPDebates,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
"Jebimiah talking about respect for life. GOP cares only about the unborn. Once you're breathing, forget about it. #GOPDebates",0
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
"Jeb!, Planned Parenthood is NOT just about abortions: they provide contraception and women's healthcare to low income w…",0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,1
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #GOPDebates",0
Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush #GOPDebates #CantTrustABush #morningjoe,0
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
GOP respects life....just not black ones. #GOPDebates,0
"""I never said that, I think rapes women should definitely have that baby!"" Marco Rubio #GOPDebates",0
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"-Can you answer this very direct question? -I should be president. -So, no? #GOPDebates",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Life begins after this debate ends. #GOPDebates,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"Any presidential candidate who partners with Michael Bloomberg is NOT ok in my book, #JebBush. #GOPDebates",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates Yes!,0
"""My record is clear. I hate women who want affordable birth control and STD screenings."" #GOPDebates",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Unborn lives are more important. That's what these men are saying #GOPDebates,1
"""My record is clear. I hate women who want affordable birth control and STD screenings."" #GOPDebates",0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
GOP respects life....just not black ones. #GOPDebates,0
"Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate #GOPDebates",1
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
Trump has Cam hands. #GOPDebates,0
YOU FUCKING DICKSHITS - PLANNED PARENTHOOD IS NOT AN ABORTION EMPORIUM. #GOPDebates,0
FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,0
Life begins after this debate ends. #GOPDebates,0
#GOPDebates respect life? What about a woman's life?,0
GOP respects life....just not black ones. #GOPDebates,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Does Marco Rubio wear Invisalign? #GOPdebates,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Planned parenthood takes care of so many other things not just abortions .. Wtf. #GOPDebates,0
"""My record is clear. I hate women who want affordable birth control and STD screenings."" #GOPDebates",0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Why isn't #MegynKelly grilling #JebBush about the FACT his grandfather helped to FOUND #PlannedParenthood? #GOPDebate #GOPDebates,0
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"Dear Jeb Bush, Your Record, Sir is clear, you are a fucking ememy of the voting public... PERIOD. #GopDebates",0
GOP respects life....just not black ones. #GOPDebates,0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"Jeb Bush ""deciding"" what women should do with their bodies! #GOPdebates",0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",1
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
"Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate #GOPDebates",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",1
"Dear Jeb Bush, Your Record, Sir is clear, you are a fucking ememy of the voting public... PERIOD. #GopDebates",0
FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,0
"You're all ""pro life"" until when it comes to actually taking care of life with healthcare ie Planned Parenthood #GOPDebates #StandwithPP",0
#GOPDebates Need I say more,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",1
@CopDwg wow! I thought it was #msnbc Fox has changed. #GopDebates,1
So basically fuck women is what Jeb says #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"Some facts on Jeb's state after he defunded Planned Parenthood. Turns out, bad for women! #GOPDebates via @MicNews",0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",1
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,0
Trump has no integrity- Trojan pony show easily bought &amp; paid for by Hillary #tcot #GOPDebate #GOPDebates #FOXNEWSDEBATE,0
Scott Walker more like Scott Please Walk Away #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Is @FoxNews going to ask #Trump2016 any more POLICY questions? Or just character smears? #GOPDebate #GOPDebates #MakeAme…,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
#Bush is a good Catholic. #GOPDebates,1
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Dig into everyone's financials if you are doing that to #Trump ! #GOPDebates,0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",1
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
#GOPDEBATES Why is no one talking about what is happening at the VA. Disabled Vets are dying every day! Does no one care!,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
#PlannedParenthood should be funded in Florida - because Floridians... #GOPDebates,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
"Scott Walker: Don't do business with Iran, just the crooked Koch Brothers... Way to go Dickhead Walker #GopDebates",0
This demagogue infuses hate in God's name he is NO CHRISTIAN. #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Who hates women the most? GO. #GOPDebates,0
"I'm ain't 'bout dem big ol' sloppy abortions, nuh-uh. #GOPDebates",0
"I'm imagining Trump giving a State of the Union, and yeah ok maybe I'd vote for him #GOPDebates",1
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
"-Can you answer this very direct question? -I should be president. -So, no? #GOPDebates",1
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
.@miamidecor Cancel primaries. Fox Party set up &amp; anointed their man Jeb Bush #GOPDebates #CantTrustABush #morningjoe,0
